RECEITA,Ingredients,URL SITE,YOUTUBE
Curgete Recheada com Carne,"1 ovo batido, 2 dentes de alho picado, 1/2 colher de sopa de salsa picada, 1 colher de chá de cominhos, 1 colher de chá de gengibre em pó, 1 colher de café de pimentão doce, 1 colher de café de curcuma, 150g de carne de porco picada, 150g de carne de borrego picada, Sal q.b., Pimenta q.b., 4 curgetes médias, 4 colheres de sopa de azeite, 1 cebola média, descascada e picada, 2 tomates médios maduros, picados, 100ml de vinho branco, 100ml de água, Arroz branco para acompanhar",https://24kitchen.pt/receita/curgete-recheada-com-carne,https://youtu.be/tUJvXOBZty8
Causa Peruana ,"600g de batata descascadas e cortadas em cubos médios, Água a ferver para cozer a batata e carne, 1 limão (cortado ao meio e reservar 1 fatia à parte), Sal q.b., Pimenta q.b., 300g de peito de frango cortado em cubos médios, 1 cenoura descascada e cortada em cubos pequenos, 2 abacates, 1 ovo cozido cortado em quatro, 5g de coentros picado (só as folhas), 60g de ervilhas cozidas, 10 colheres de sopa maionese, 30g de azeitonas preta descaroçadas e fatiadas, ½ cebola roxa laminada para finalizar",https://24kitchen.pt/receita/causa-peruana,https://youtu.be/Itfb5EGbJDw
Empadão de Carne da Mãe,"Puré:, 1,200 kg de batatas para puré cozidas e passadas pelo passe-vite, 100 g de manteiga, 100 ml de leite, Noz-moscada q.b., Sal e pimenta q.b., Recheio:, 700 g de carne de vaca cortada aos cubos grandes, 1/2 chouriço sem pele, 50g de bacon em naco, 1 cebola grande picada, 2 dentes de alho inteiros, 2 dentes de alho picados, 1 cenoura descascada cortada às rodelas, ½ talo de aipo cortado ao meio, 1 gema, 50ml de azeite + 30 ml de azeite, 100ml de vinho branco, 50ml de água, Sal e pimenta q.b.",https://24kitchen.pt/receita/empadao-de-carne-da-mae,https://youtu.be/7vI71Y-sJHg
Aletria da Mãe,"200g de aletria, 2 cascas de limão, 1 pau de canela, 200g açúcar, 800ml leite gordo, 8 gemas, Água a ferver (para cozer a aletria), Sal",https://24kitchen.pt/receita/aletria-da-mae,https://youtu.be/PBpBvea9l3c
Bolinhos de Alho Francês e Cogumelos ,"4 colheres de sopa de azeite, 2 Alhos franceses cortados às rodelas fininhas (apenas a parte branca), 1 colher de sopa de orégãos secos, 100g cogumelos laminados, 2 ovos, 180 g de farinha de aveia, 1 colher de sopa de fermento em pó, 200 ml de bebida de aveia, sal e pimenta q.b.",https://24kitchen.pt/receita/bolinhos-de-alho-frances-e-cogumelos,https://youtu.be/JggM0B-0M-4
Tortilha de Bacon,"2 colheres de azeite, 2 cebolas médias cortadas em meia lua, 50g de bacon cortado em cubinhos, 2 tomates frescos sem sementes cortados em cubinhos, 8 ovos batidos, 1 colher de sopa de salsa picada, Sal q.b, Pimenta q.b, 100g de batata palha, salada verde para acompanhar",https://24kitchen.pt/receita/tortilha-de-bacon,https://youtu.be/JAu-IVATwoA
Rolos de Massa Filo com Fiambre e Arroz,"2 ovos batidos, Sal q.b, Pimenta q.b, 200g de arroz agulha cozido temperado, 2 colheres de sopa de manjericão picado, 100g de queijo mozarela ralado, 8 fatias de fiambre, 8 folhas de massa filo, 1 gema de ovo + 2 colheres de sopa de leite, Tomate cereja inteiros para acompanhar",https://24kitchen.pt/receita/rolos-de-massa-filo-com-fiambre-e-arroz,https://youtu.be/uIFWYA512j0
Rolinhos de Linguado,"8 filetes médios de linguado, Sumo de 1 limão, 1 cebola grande picada, 2 dentes de alho picados, 2 colheres de sopa de salsa picada, 8 camarões 50-60 descascados (+ as respetivas cascas, numa taça à parte), 50ml de vinho branco, Sal q.b., Pimenta q.b., 4/5 tomates médios cortados em quartos, 250ml de água, 1 colher de sobremesa de farinha, 1 alho francês (só a parte branca), Arroz branco cozido, Salsa picada q.b.",https://24kitchen.pt/receita/rolinhos-de-linguado,https://youtu.be/xEL78ngodCc
Souflé de Pescada ,"50g de manteiga, 50g de farinha de trigo, 500ml de leite, Sal q.b., Pimenta q.b., 1 pitada de noz-moscada, 5 gemas, 5 claras, 350g de lombos de pescada cozida desfiada, sem pele e sem espinhas, 2 tomates frescos cortados em cubos, 1 pimento assado cortado em pedaços, 1 chalota",https://24kitchen.pt/receita/soufle-de-pescada,https://youtu.be/mkyoB8tCrs4
Strudel de Tamboril,"Massa:, 250g de farinha de trigo, 1 colher de chá de sal, 6 colheres de sopa de azeite, Sumo de ½ limão, 2 ovos batidos, Recheio:, ½ couve coração pequena ripada, 2 dentes de alho, 300g de lombos de tamboril, 50g de amêndoas tostadas com pele trituradas grosseiramente, 50g de queijo emental cortado em cubos, 2 ovos cozidos picados grosseiramente, 3 colheres de sopa de natas, Azeite q.b., Noz-moscada q.b., Sal q.b., 200g de tomate-cereja cortados ao meio, para acompanhar",https://24kitchen.pt/receita/strudel-de-tamboril,https://youtu.be/tmmKoIjEZt4
Bolinhas de Tofu com Molho de Iogurte,"1 Cenoura ralada, 250g tofu mole, 1 Cebola pequena picada, 4 colheres de sopa de azeite, Sumo de ½ limão, Sal q.b., 2 colheres sobremesa de coentros, 3 colher de sopa de farinha de aveia para fazer a ligação, 100ml de bebida de amêndoa, Pão ralado sem glúten para panar, Óleo para fritar",https://24kitchen.pt/receita/bolinhas-de-tofu-com-molho-de-iogurte,https://youtu.be/AJ5tDJyYjR8
Hambúrguer Vegan,"200g grão-de-bico cozido frio, 1 colher de sopa de azeite, Sumo de ½ limão, 4 dentes de alho picados, 1 cebola grande picada, 1 cenoura pequena ralada, ¼ de pimento vermelho picado, 1 colher de sopa de manteiga de amendoim, 1 colher de sopa de salsa picada, 1 colher de chá de sal, ½ colher de chá de curcuma em pó, 1 colher de chá de cominhos, 1 colher de chá de paprika fumada, 3 colheres de sopa pão ralado sem glúten, 3 colheres de sopa de óleo vegetal/ azeite, 4 Pães de hambúrguer sem glúten, 1 tomate fatiado, 2 fatias de queijo vegan, Alface",https://24kitchen.pt/receita/hamburguer-vegan,https://youtu.be/pZBquX1qDTA
Bulgur Doce,"100g de coco desidratado em lascas, 1 colher de sopa de óleo de coco, 1 colher de chá de essência de baunilha, ½ colher de café de flor de sal, 200g de bulgur, 300ml de água a ferver, Casca de 1 limão, 600ml de bebida de amêndoa, 1 colher de sopa de amido de milho, 100g de geleia de milho, Canela em pó para polvilhar.",https://24kitchen.pt/receita/bulgur-doce,https://youtu.be/MRu2xwHPuqQ
Creme de cogumelos com castanhas e toucinho fumado,"500g de seleção de cogumelos de Portugal, lavados e laminados, 100g de alho-francês, lavado e cortado em pedaços pequenos, 120g de cebola picada, 40g de alho picado, 80g de toucinho fumado cortado em tiras finas, 80g de castanhas, já cozidas, descascadas e laminadas, 50ml vinho branco, 700ml caldo de galinha ou duas coxas (fazer de raiz, ou acrescentar 2 coxas de frango ao puxado dos legumes do creme, retirando as mesmas antes de passar o preparado), 150ml natas frescas, 30g de azeite, 30g de manteiga, tomilho q.b.",https://24kitchen.pt/receita/creme-de-cogumelos-com-castanhas-e-toucinho-fumado,https://youtu.be/wH72-18CQ_4
Ovos Verdes de Bacalhau com Broa e Puré de Feijão Branco,"8 ovos cozidos (cortados ao meio - gemas numa taça + claras noutra taça), 200g de bacalhau desfiado (assado no forno a 180ºC durante 12 minutos, arrefeça e desfie, descarte peles e espinhas), 50g de cebola picada, 10g de alho picado, 100g de broa, 50g de coentros, 30g de salsa, Ovo batido (panar), 150g farinha de milho (panar), 150g farinha de trigo sem fermento (panar), Puré:, 500g feijão branco (numa taça, com a água da demolha de 1 dia), 100g de cebola picada, 25g de alho picado, 80g de chouriço picado, Hortelã q.b., 2g de paprika fumada, 50ml de azeite, Salada de coentros em vinagrete (acompanhamento)",https://24kitchen.pt/receita/ovos-verdes-de-bacalhau-com-broa-e-pure-de-feijao-branco,https://youtu.be/GsaPQXaJhbc
"Leite-Creme de Abóbora, Especiarias e Laranja ","500g de abóbora japonesa cortada ao meio (250g de puré), 30g açúcar (para o preparado), Sumo de 3 laranjas, 2g de mistura de 5 especiarias (chinesas), 100g açúcar, 300ml de natas, 6 gemas, Açúcar demerara para polvilhar e caramelizar em cima do leite creme",https://24kitchen.pt/receita/leite-creme-de-abobora-especiarias-e-laranja,https://youtu.be/hmzedvJEubU
Peixinhos da Horta ,"400g de feijão verde, 100g de farinha, 100ml de cerveja, 2 ovos inteiros, Óleo para fritar, 1 abacate, 1 iogurte natural, 1 colher de café de paprica fumada, sumo de ½ limão, 2 dentes de alho, 1 colher de sopa de mostarda, coentros q.b., sal q.b., pimenta q.b.",https://24kitchen.pt/receita/peixinhos-horta,https://youtu.be/q8E-u2u7szU
Feijoada de Pota com Feijão Branco ,"400g de feijão branco cozido e escorrido, 400g de Tiras de pota cortada em pedaços com aprox. 2cm, 8 folhas de couve coração, 1 cenoura cortada aos cubinhos, 1 cebola picada, 2 dentes de alho picados, 1 nabo cortado aos cubinhos pequenos, 2 batatas cortadas aos cubinhos, 1 colher de sopa de Paprika fumada, 1 colher de sopa de concentrado de tomate, 50ml de vinho branco, 100ml de água quente, 4 colheres de sopa de Azeite, Sal, Pimenta",https://24kitchen.pt/receita/feijoada-de-pota-com-feijao-branco,https://youtu.be/49o5bG4HXQ4
Bolo de Feijão Encarnado com Chocolate ,"200g de feijão encarnado cozido e escorrido, 200g de chocolate para culinária derretido, 100ml de óleo, 1 colher de sopa de cacau em pó, 4 ovos, 100g de açúcar amarelo, 1 colher de café de bicarbonato de sódio, 1 colher de sopa de vinagre de sidra, 1 colher de chá de essência de baunilha, 1 colher de café de sal, Cacau em pó para polvilhar a forma, Spray de óleo",https://24kitchen.pt/receita/bolo-de-feijao-encarnado-com-chocolate,https://youtu.be/_02feCWcK1A
Risotto de Borrego com Chalotas Salteadas,"Estufar o borrego:, 50ml de azeite, 5 dentes de alho descascados e esmagados, 2 cebolas médias cortadas em quartos, 2 cenouras cortadas grosseiramente, 150ml de polpa de tomate, 200ml de vinho branco, 200ml de água, 1 pau de canela, 1,2 kg de lombo de borrego, 2 raminhos de alecrim, ½ talo de aipo, Sal q.b., Risotto:, 3 colheres de sopa de manteiga (1 colher + 2 colheres), 1 colher de sopa de azeite, 3 chalotas descascadas e picadas, 2 dentes de alho picados, 300g de arroz arbóreo, 50ml de vinho branco, 300g de borrego desfiado (de 1,2kg do lombo de borrego), 70g de queijo parmesão ralado, Chalotas salteadas:, 1 colher de sopa de manteiga, 1 colher de sopa de azeite, 24 chalotas descascadas, 30ml de vinho do Porto, 5 folhas de hortelã picadas",https://24kitchen.pt/receita/risotto-de-borrego-com-chalotas-salteadas,https://youtu.be/IHiASug6oSc
Esferas de Borrego,"Para as esferas:, Legumes do estufado de borrego (receita anterior), 2 colheres de sopa de amido de milho, 2 colheres de sopa de azeite, 1 cebola picada, 1 dente de alho picado, 300g de borrego estufado e desfiado (receita anterior), 1 colher de café de cominhos, 1 colher de café de curcuma, Pimenta q.b., Sal q.b., Farinha q.b. para panar, 3 ovos inteiros para panar, Pão ralado q.b. para panar, 2l de óleo para fritar, Para o molho:, 1 iogurte grego natural, 3 colheres de sopa de mostarda, 1 colher de sobremesa de curcuma, 1 colher de café de gengibre em pó, Pimenta q.b., Sal q.b.",https://24kitchen.pt/receita/esferas-de-borrego,https://youtu.be/6DA95snJo7Q
Pastilla de Borrego,"100g de amêndoas laminadas, 1 colher de sopa de açúcar amarelo, 1 colher de chá de canela, 5 colheres de sopa de azeite, 2 cebolas médias picadas, 2 dentes de alho picados, 1 colher de sopa de gengibre ralado, 1 colher de chá de cominhos moído, 1 colher de chá de paprika fumada, 1 colher de chá de curcuma, 1 colher de chá de sementes de coentros moídos, 300g de carne de borrego estufada e desfiada (da 1.ª receita), 50g de passas pequenas, 4 ovos, 2 colheres de sopa de coentros picados, 8 folhas de massa filo (manter humedecida), 1 gema para pincelar + 2 colheres de sopa de leite para pincelar, Azeite para pincelar, Sal a gosto",https://24kitchen.pt/receita/pastilla-de-borrego,https://youtu.be/JnCs4ru7O2A
Filhós de Queijo ,"Massa:, 300g de farinha + q.b. para a superfície de trabalho, 100g de manteiga amolecida em pedaços, 1 pitada de sal, 100ml de leite, Recheio:, 100g de mozarela fresca, 1/2 colher de sopa de tomilho, 50g de parmesão ralado, 1 ovo (+1 clara separada para pincelar), Sal q.b., Pimenta q.b., 2l de óleo para fritar",https://24kitchen.pt/receita/filhos-de-queijo,https://youtu.be/ZOaQEIJpbyU
Gratinado de Batata,"4 batatas grandes descascadas e laminadas (com a mandolina e guardados em água fria), 100g de queijo emental ralado, 100g de queijo parmesão + um pouco para polvilhar, 200g de burrata, 400ml de natas, 200g de bacon em cubos pequenos, 200g de tomate seco em óleo cortado em tiras, Manjericão, 100ml de natas, Orégãos, Sal, Pimenta, Salada de canónigos e tomate cereja",https://24kitchen.pt/receita/gratinado-de-batata,https://youtu.be/7-VczBljreM
Bolo de Requeijão,"300g de requeijão, 200g de açúcar, 4 ovos, 100g de farinha de trigo, 50g de fécula de batata, 50ml de leite, 100g de manteiga derretida, 1 colher de sopa rasa de fermento em pó, 1 pitada de sal, Doce de abóbora para servir",https://24kitchen.pt/receita/bolo-de-requeijao,https://youtu.be/RCZvQmp3CTk
Bolinhas de Arroz com Atum ,"200g de arroz carolino cozido, 1 ovo inteiro, 1 lata de atum em azeite escorrido (aproximadamente 85 g), 1 colher de sopa rasa de coentros picados, 1 cebola roxa picada, 2 dentes de alho picados, 100g de queijo mozarela ralado, 1 colher de sopa de mostarda, Óleo para fritar, Maionese de alho para acompanhar",https://24kitchen.pt/receita/bolinhas-de-arroz-com-atum,https://youtu.be/Onw_IGERHq0
Fatias Douradas Salgadas,"1 pão de forma fatiado (8 fatias com 2/ 3 dias-sem côdea), 300g de carne picada, 1 cebola picada, 2 dentes de alho picado, 200ml de leite (+100ml), Orégãos secos q.b., 2 ovos, 2 colheres de sopa de Azeite, Sal q.b., Pimenta q.b., 60g de manteiga",https://24kitchen.pt/receita/fatias-douradas-salgadas,https://youtu.be/8lSXpM2FY2c
Tarte de Leite Condensado,"4 gemas, 400g de leite condensado cozido (1 lata), 200g de bolacha maria, 80g de manteiga derretida, 1 colher de sobremesa de essência de baunilha q.b., Amêndoa triturada (farinha de amêndoa) q.b. para polvilhar, Sal",https://24kitchen.pt/receita/tarte-de-leite-condensado,https://youtu.be/jTlZrhl9eu0
Embrulhinhos de Porco,"3L de água a ferver, 8 folhas médias de couve lombarda inteiras, 1 colher de chá de bicarbonato sódio, 3 colheres de sopa de azeite, 2 dentes de alho picados, 2 cebolas médias picadas, 2 tomates frescos sem sementes e sem pele picados, 1 colher de chá de paprica fumada, 1 colher de chá de cominhos, 300g de carne de porco picada, Sal q.b., Pimenta q.b., 100g de arroz vaporizado cozido, 2 colheres de sopa de manteiga, 50ml de vinho branco, 20g de alecrim inteiro",https://24kitchen.pt/receita/embrulhinhos-de-porco,https://youtu.be/HszBmCwfpdo
Trouxas de Carne e Especiarias,"200g de carne de vitela picada, 4 folhas de alface, 1 cebola picada, 2 dentes de alho picados, 1 colher de café de canela em pó, 1 colher de café de cominhos moídos, 1 colher de café de paprika fumada, 1 colher de chá de curcuma, 1 colher de chá de gengibre fresco ralado, 1 cenoura picada, Sal q.b., Pimenta q.b., Azeite q.b., Azeite em spray para levar ao forno, 1 embalagem massa filo",https://24kitchen.pt/receita/trouxas-de-carne-e-especiarias,https://youtu.be/OAsvZY7hpvE
Trouxas de Chocolate e Avelãs,"150g de chocolate de culinária 70% cacau derretido, 200g de avelãs sem pele tostadas (150g avelãs inteiras + 50g avelãs picadas grosseiramente), 1 colher de chá de essência de baunilha, 3 gemas de ovo, 1 colher de café de flor de sal, 2 folhas de massa folhada retangular, Açúcar em pó para polvilhar, 1 bola de gelado de baunilha para servir",https://24kitchen.pt/receita/trouxas-de-chocolate-e-avelas,https://youtu.be/FAD9Tp9tD3g
Aveludado de Frango ,"1 frango inteiro (com miúdos), 2 colheres de sopa de azeite, 50g de bacon (naco), 2 cebolas cortadas em quartos, 2 dentes de alho esmagados, 1 curgete descascada e cortada em rodelas, 1,5l de água quente, 1 colher de sopa de amido de milho, 100g de massa de cotovelinhos, Sal q.b., 2 ovos cozidos inteiros, 1 colher de sopa de salsa",https://24kitchen.pt/receita/aveludado-de-frango,https://youtu.be/UiLjfUJX3Yo
Lollipops de Frango ,"1 colher de sobremesa de cominhos, 1 colher de sobremesa de cardamomo (sementes), 1 cebola grande picada (muito bem picada), 2 dentes de alho bem picados, 300g de frango desfiado cozido (receita anterior), 30g de bacon desfiado cozido, 1 colher de sopa de mostarda dijon (mostarda em grão), 1 colher de sopa de salsa picada, 2 colheres de sopa de farinha, 100ml de leite, 2 ovos batidos, 50g de pão ralado, 2l de óleo para fritar",https://24kitchen.pt/receita/lollipops-de-frango,https://youtu.be/7ZszqazDyLE
Peito de Frango à Italiana,"Pesto:, 3 dentes de alho descascados, 15 folhas de manjericão, 50ml de azeite, 100g de cajus torrados, 100g de queijo parmesão bem ralado, 2 colheres de sopa de azeite, Frango:, 4 peitos de frangos crus limpos, ½ cebola pequena picada (bem picada), ½ curgete descascada bem picada, ½ alho francês bem picado, 200g de queijo mozarela di bufala, 1 colher de chá de cominhos, 150g de tomate seco bem picado, Arroz branco para acompanhar",https://24kitchen.pt/receita/peito-de-frango-a-italiana,https://youtu.be/fZFv8ypzYTo
Mini Terrina de Couve-flor,"1 couve flor grande (só os floretes), 4 tomates maduros médios sem pele cortados em cubos pequenos, 100ml de polpa de tomate, 10 folhas de manjericão picado, 4 colheres de sopa de azeite, 1 cebola grande picada, 2 dentes de alho picados, 1 talo de aipo picado, 150g de queijo parmesão ralado (100g + 50g), 100g de queijo cheddar ralado, 100g de queijo mozarela ralado, 50ml de vinho branco",https://24kitchen.pt/receita/mini-terrina-de-couve-flor,https://youtu.be/EqIC8HkI3bM
Folhado de Pato,"300g de Pato desfiado, 2 Embalagens de massa folhada retangular (460g) à temperatura ambiente, 1 alho francês cortado finamente (em rodelas finas)●, Sumo de ½ laranja, Raspa de ½ laranja, 1 colher de sopa de amido de milho, 1 cebola média picada, 1 dente de alho picado, 1 cenoura ralada, 2 gemas de ovo + 4 colheres de sopa de leite para pincelar, Sal q.b., Pimenta q.b., 1 colher de sobremesa de tomilho (apenas as folhas), 2 colheres de sopa de azeite, 100ml de vinho do porto, Farinha para polvilhar a bancada, Salada verde",https://24kitchen.pt/receita/folhado-de-pato,https://youtu.be/Zvqr2qYKK8U
Bolo de Azeitonas,"200g de toucinho fumado cortado em cubos, 2 colheres de sopa de azeite, 4 ovos, 250g de farinha, 1 colher de chá de fermento, 150 ml de vinho branco, Sal q.b., Pimenta q.b., 200g de azeitonas verdes descaroçadas (cortadas em quartos), 150g de queijo parmesão ralado, 10 g de manteiga para untar",https://24kitchen.pt/receita/bolo-de-azeitonas,https://youtu.be/LE0kCJAChOo
Gambas Salteadas com Alho e Molho de Manga Agridoce ,"14 gambas congeladas (descascadas com o rabo), 2 dentes de alho picados, 2 mangas descascadas e cortadas em pedaços, 2 abacates, sumo de 2 limas, 1 molho de coentros picados, 2 malaguetas cortadas em juliana (sem sementes), 1 emb. de rebentos de alfafa, 1 emb. de creme fraiche (200 ml), 1 frasco de molho pesto (cerca de 130g), 100/150ml de azeite, Vinho branco q.b., Sal q.b.",https://24kitchen.pt/receita/gambas-salteadas-com-alho-e-molho-de-manga-agridoce,https://youtu.be/udZkq2ToXk0
Bacalhau com Grão,"4 lombos de bacalhau (de preferência fresco) com cerca de 160g cada, 6 tomates-chucha sem pele cortados em metades, Folhas de tomilho e alecrim q.b., Sal e pimenta q.b., Açúcar q.b., 400g de grão previamente demolhado e cozido, 2 colheres de sopa de cebola roxa picada, 2 colheres de sopa de coentros picados, 5-6 colheres de sopa de azeite, 4 colheres de chá de vinagre de vinho branco, 2 colheres de chá de alho picado, 100g de espinafres, Azeite q.b.",https://24kitchen.pt/receita/bacalhau-com-grao,https://youtu.be/rQzC0T-QMVA
"Panquecas com Morango, Manjericão e Chocolate ","3 ovos, 125ml de leite, 75g de açúcar, 1 colher de chá de essência de baunilha, 180g de farinha peneirada, 1 colher de chá de fermento, 1 colher de chá de iogurte, 200g de morangos cortados em quartos, 4 folhas de manjericão picado, Açúcar em pó a gosto, Creme de chocolate e avelãs",https://24kitchen.pt/receita/panquecas-com-morango-manjericao-e-chocolate,https://youtu.be/VNDaDPPCoi4
Sopa de Pescada ,"1 cebola cortada em quartos, 3 dentes de alho esmagados, ½ curgete descascada e cortada às rodelas, 1 cabeça de pescada (descongelada), 1,5l de água quente, Sal q.b., 1 folha de louro, Azeite q.b., 100ml de vinho branco, 1 colher de sopa de farinha de araruta, 100g de massa pevide, 2 ovos cozidos inteiros, Coentros q.b. inteiros (para o caldo e para picar)",https://24kitchen.pt/receita/sopa-de-pescada,https://youtu.be/APJ0GZmWTGs
Línguas de Bacalhau com Arroz das Mesmas,"500g de Línguas de bacalhau demolhado (com 24h de antecedência), 1 cebola cortada em quartos + 1 cebola picada, 2 dentes de alho esmagados + 2 dentes de alho picados, ½ molho de coentros, 1 talo de aipo, 1,5lt de água, 1 folha de louro, Azeite q.b., Sal q.b., Pimenta q.b., 100ml de vinho branco, 3 tomates pelados sem sementes picados, 1 colher de sopa de concentrado de tomate, 250g de arroz carolino, ½ molho de coentros picados, Pão ralado para panar, 2 Ovos batidos para panar, Farinha para panar, 2lt de óleo para fritar (quente)",https://24kitchen.pt/receita/linguas-de-bacalhau-com-arroz-das-mesmas,https://youtu.be/aekAS9t7gl0
Ovas de Bacalhau com Migas de Pão,"400g de ovas de bacalhau, 1 pão alentejano (com 2 dias) cortado em cubos pequenos de 1cm, 8 dentes de alho (2 esmagados e 6 picados), 1 cebola cortada em quartos, ½ molho de coentros picados, Azeite q.b., Sal e pimenta, Vinagre q.b. para temperar as ovas",https://24kitchen.pt/receita/ovas-de-bacalhau-com-migas-de-pao,https://youtu.be/uMZjZ4G4Dq0
Sopa Russa (Borscht),"300g de carne de vaca cozida e desfiada, 3 beterrabas descascadas cortadas ao meio, cozidas, 2 beterrabas cozidas e raladas, 50g de bacon (naco) cozido e desfiado, Caldo da cozedura das carnes e das beterrabas, 4 colheres de sopa de azeite, 2 cenouras descascadas cortadas às rodelas grandes, 2 talos de aipo picados grosseiramente, 3 cebolas cortadas em cubos pequenos, 4 tomate cortados em cubos pequenos sem sementes, 1 colher de sopa de endro, 3 colheres de sopa de natas ácido (sour cream), ½ couve-coração (só as folhas rasgadas à mão), Sumo de 1 limão, Sal q.b.",https://24kitchen.pt/receita/sopa-russa-borscht,https://youtu.be/suNFYfxVhrU
Picado de Carne da África do Sul (Bobotie),"2 fatias de pão branco (pão de forma sem côdea), 150ml de leite, 2 cebolas médias picadas, 1 alho francês cortado em fatias finas, 2 colheres de sopa de azeite, 2 dentes de alho picados, 250g de carne de vaca picada, 250g de carne de porco picada, 250g de carne de borrego moída, 2 colheres de sopa de pasta de caril, 1 colher de sopa de ervas aromáticas frescas trituradas (tomilho, alecrim), Pimenta, 6 alperces secos picados grosseiramente, 12 uvas pretas sem grainha cortadas em quartos, 1 folha de louro, Sal e pimenta q.b., 3 ovos batidos, 150ml de natas, Rodelas de maçã para decorar (laminadas com a mandolina e guardadas em água e sumo de limão)",https://24kitchen.pt/receita/picado-de-carne-da-africa-do-sul-bobotie,https://youtu.be/E0XDnzqbTC0
Panquecas do Médio Oriente (Qatayef),"Panquecas:, 150 de farinha de trigo, 50g de açúcar, 1 colher de chá de fermento em pó, 1 ovo, 150ml leite, 50g de manteiga derretida, Sal, Óleo, Recheio:, 50g de nozes picadas (grosseiramente com a faca), 50g de avelãs picadas tostadas sem pele (grosseiramente com a faca), 50g de passas (o mais pequenas possível), 50g de amêndoas sem pele picadas grosseiramente, 1 colher de sopa de açúcar, 2 colheres de sopa de manteiga, Topping (calda de açúcar):, 400g de açúcar, 500ml água, Sumo de ½ limão, 1 pau de canela, Açúcar em pó para polvilhar, Chá de menta para servir",https://24kitchen.pt/receita/panquecas-do-medio-oriente-qatayef,https://youtu.be/4iR3lKu8LJk
Patacones Colombianos com Toppings Variados ,"2 bananas verdes/bananas-pão, 500ml de óleo para fritar, ½ colher de chá de sal, 1 queijo de azeitão, 5 fatias de presunto, 5 alperces secas, 1 pera-abacate madura (esmagada e temperada com sumo de limão), Sal q.b., Pimenta q.b., 1 cebola pequena picada",https://24kitchen.pt/receita/patacones-colombianos-com-toppings-variados,https://youtu.be/ngOw0REknko
Quiche de Frango e Ananás ,"300g de frango assado e desfiado, 3 rodelas de ananás fresco (2cm de espessura), 50ml de vinho do porto, 2 colheres de sopa de manteiga, 2 colheres de sopa de azeite, 200ml de natas, 6 ovos, 1 alho francês grande às rodelas finas (apenas a parte branca), 125 g de mozarela di bufala (1 embalagem), 2 colheres rasas de sopa de amido de milho, 20ml de leite, Flor de sal, Orégãos frescos q.b., Hortelã fresca q.b., Sal q.b., Pimenta q.b., 1 massa quebrada redonda de compra",https://24kitchen.pt/receita/quiche-de-frango-e-ananas,https://youtu.be/sCdwtswUuaQ
Bolo de Kiwi,"4 kiwis descascados e cortados em pedaços pequenos, 1 colher de sopa de cachaça, Sumo de 1 lima, Raspa de 1 lima, 200g de manteiga amolecida + 20g para untar a tarteira, 200g de açúcar amarelo, 3 ovos, 250g de farinha com fermento + 20g para a tarteira, Sal q.b.",https://24kitchen.pt/receita/bolo-de-kiwi,https://youtu.be/md0SF2Hk0vc
Creme de Coco,"600ml de leite de coco, 400ml de água, 40g de óleo de coco, 2 cebolas médias cortadas em quartos, 1 talo de aipo laminado, 1 alho francês laminado, 2 cenouras às rodelas, 300g de abóbora aos cubos, 1 bolbo de erva príncipe, 5 cm degengibre fresco descascado, ½ malagueta vermelha com aproximadamente 10cm, Sal, Pimenta, Amêndoas laminadas, Coco laminado desidratado, Cordel (para amarrar a erva-príncipe e o gengibre)",https://24kitchen.pt/receita/creme-de-coco,https://youtu.be/4AKB-CPAOQs
Arroz de Coco e Perca ,"400g de lombos de Perca do Nilo aos cubos, 4 colheres de sopa de óleo de coco líquido, sumo de 1 limão para marinar, 300g de arroz carolino, 1 cebola grande picada, 1 cebola inteira descascada, Azeite q.b., 4 dentes de alho picado (separados 2 + 2), 1 colher de chá de curcuma, 1 colher de chá de cominhos, 1 colher de sopa de gengibre fresco ralado, 1 bolbo de erva príncipe, 2cm de gengibre fresco às rodelas, 1 pau de canela, 1 coco inteiro, 200ml de leite de coco, 1l de água, Coco laminado para decorar, 3 colheres de sopa de salsa picada, 1 limão em rodelas para decorar, sal e pimenta q.b.",https://24kitchen.pt/receita/arroz-de-coco-e-perca,https://youtu.be/P6KrgjySzG8
Pastéis de Coco,"200g de coco laminado desidratado (sem casca -celeiro), ½ colher de café de flor de sal, 30g óleo de coco + 1 colher de sopa para untar tabuleiro, 5 gemas, 50g açúcar de coco, 100g de açúcar branco, 150g coco ralado desidratado, 1 colher de café de essência de baunilha, 1 coco inteiro (da segunda receita)",https://24kitchen.pt/receita/pasteis-de-coco,https://youtu.be/VmkG4EWzFEA
Torradas de Húmus de Beterraba com Abacate,"400g de grão de bico cozido, 200g de beterraba assada, 1 beterraba cozida, 200ml de vinagre de sidra, 2 dentes de alho, 3 colheres de chá de açúcar, 1 colher de sopa de farinha de araruta, 1 colher de café de cominhos em pó, 2 colheres de sopa de tahini (pasta de sésamo), 30ml de azeite, Sumo de 1/2 limão + sumo de 1 limão, Sal e pimenta-preta q.b., 3 fatias de pão regional q.b., 1 abacate inteiro, Queijo feta q.b., 1 tomate (para esfregar o pão), Coentros q.b.",https://24kitchen.pt/receita/torradas-de-humus-de-beterraba-com-abacate,https://youtu.be/rJOD9hfBXng
